novelle08_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle08_14_pirandello_f000140|Ti ricordi che volle ne portassi due con me;|Ti ricordi che volle ne portassi due con me;
novelle08_14_pirandello_f000141|che poi m’accompagnò fino al cancello e m’ajutò a salire su l’automobile e mi disse che gli portassi da Perugia quei libri…|che poi maccompagnò fino al cancello e majutò a salire su lautomobile e mi disse che gli portassi da Perugia quei libri
novelle08_14_pirandello_f000142|aspetta… uno era… non so… trattava di sementi… ti ricordi? ti ricordi?|aspetta uno era non so trattava di sementi ti ricordi? ti ricordi?
novelle08_14_pirandello_f000143|Smarrita nell’affanno di quella rievocazione di tanti minuziosi particolari senza valore|Smarrita nellaffanno di quella rievocazione di tanti minuziosi particolari senza valore
novelle08_14_pirandello_f000144|non s’accorgeva dell’angoscia, dell’agitazione a mano a mano crescenti dell’amica.|non saccorgeva dellangoscia, dellagitazione a mano a mano crescenti dellamica.
novelle08_14_pirandello_f000145|Già aveva rievocato, senza il minimo segno di turbamento, i tre giorni passati in villa da Nicolino Respi|Già aveva rievocato, senza il minimo segno di turbamento, i tre giorni passati in villa da Nicolino Respi
novelle08_14_pirandello_f000146|e non s’era fermata neanche un minuto a considerare che il marito avesse potuto trovare un incentivo alla sua pazzia nella corte innocua di colui.|e non sera fermata neanche un minuto a considerare che il marito avesse potuto trovare un incentivo alla sua pazzia nella corte innocua di colui.
novelle08_14_pirandello_f000147|Non era ammissibile. Era stato argomento di riso, fra loro tre, quella corte, dopo la partenza del Respi per Milano.|Non era ammissibile. Era stato argomento di riso, fra loro tre, quella corte, dopo la partenza del Respi per Milano.
novelle08_14_pirandello_f000148|Come supporlo? E poi, dopo quella partenza, egli, il marito, non era forse rimasto per più di quindici giorni tranquillo, sereno come prima?|Come supporlo? E poi, dopo quella partenza, egli, il marito, non era forse rimasto per più di quindici giorni tranquillo, sereno come prima?
novelle08_14_pirandello_f000149|No, mai, neppure il minimo accenno del più lontano sospetto! In sette anni di matrimonio|No, mai, neppure il minimo accenno del più lontano sospetto! In sette anni di matrimonio
novelle08_14_pirandello_f000150|mai! Come, dove avrebbe potuto trovare il pretesto?|mai! Come, dove avrebbe potuto trovare il pretesto?
novelle08_14_pirandello_f000151|Ed ecco che, tutt’a un tratto, lí, nella pace di quella campagna, senza che nulla fosse accaduto… — Ah|Ed ecco che, tutta un tratto, lí, nella pace di quella campagna, senza che nulla fosse accaduto - Ah
novelle08_14_pirandello_f000152|Gabriella, Gabriella mia, credi, impazzisco, impazzisco anch’io.|Gabriella, Gabriella mia, credi, impazzisco, impazzisco anchio.
novelle08_14_pirandello_f000153|All’improvviso, riavendosi da questa crisi di disperazione, donna Bicetta Daddi, nel rialzare gli occhi lacrimosi in volto all’amica|Allimprovviso, riavendosi da questa crisi di disperazione, donna Bicetta Daddi, nel rialzare gli occhi lacrimosi in volto allamica
novelle08_14_pirandello_f000154|scoprí che questa s’era lividamente indurita, come un cadavere, per resistere a uno spasimo insopportabile|scoprí che questa sera lividamente indurita, come un cadavere, per resistere a uno spasimo insopportabile
novelle08_14_pirandello_f000155|e ansava con le nari dilatate, e la guatava con occhi cattivi.|e ansava con le nari dilatate, e la guatava con occhi cattivi.
novelle08_14_pirandello_f000156|Oh Dio! Quasi con gli stessi occhi, con cui negli ultimi giorni s’era messo a guardarla suo marito.|Oh Dio! Quasi con gli stessi occhi, con cui negli ultimi giorni sera messo a guardarla suo marito.
novelle08_14_pirandello_f000157|Si sentí raggelare, ne provò quasi terrore.|Si sentí raggelare, ne provò quasi terrore.
novelle08_14_pirandello_f000158|— Perché… anche tu… perché… — balbettò tremante, — perché mi guardi anche tu… cosí?|- Perché anche tu perché - balbettò tremante, - perché mi guardi anche tu cosí?
novelle08_14_pirandello_f000159|Gabriella Vanzi fece uno sforzo atroce per scomporre l’espressione|Gabriella Vanzi fece uno sforzo atroce per scomporre lespressione
novelle08_14_pirandello_f000160|assunta a sua insaputa, in un sorriso benigno, di compatimento: — Io… ti guardo?|assunta a sua insaputa, in un sorriso benigno, di compatimento: - Io ti guardo?
novelle08_14_pirandello_f000161|… No… pensavo… Ecco, volevo dirti… sí, lo so, tu sei sicura di te… non hai nulla… tu… proprio nulla… nulla da rimproverarti?| No pensavo Ecco, volevo dirti sí, lo so, tu sei sicura di te non hai nulla tu proprio nulla nulla da rimproverarti?
novelle08_14_pirandello_f000162|Donna Bicetta Daddi trasecolò: con gli occhi sbarrati, le mani su le guance, gridò: — Ma come?|Donna Bicetta Daddi trasecolò: con gli occhi sbarrati, le mani su le guance, gridò: - Ma come?
novelle08_14_pirandello_f000163|… ma tu mi dici adesso… anche le sue parole? … Come? … come puoi?| ma tu mi dici adesso anche le sue parole?  Come?  come puoi?
novelle08_14_pirandello_f000164|… Il volto di Gabriella Vanzi si contraffece, gli occhi le s’invetrarono: — Io? — Tu, sí.| Il volto di Gabriella Vanzi si contraffece, gli occhi le sinvetrarono: - Io? - Tu, sí.
novelle08_14_pirandello_f000165|Oh Dio… e ti smarrisci come lui… Che vuol dire? che vuol dire?|Oh Dio e ti smarrisci come lui Che vuol dire? che vuol dire?
novelle08_14_pirandello_f000166|Non aveva finito di gemere cosí, sentendosi come sprofondare a poco a poco, che si trovò tra le braccia, sul petto, l’amica.|Non aveva finito di gemere cosí, sentendosi come sprofondare a poco a poco, che si trovò tra le braccia, sul petto, lamica.
novelle08_14_pirandello_f000167|— Bice… Bice… tu sospetti di me?|- Bice Bice tu sospetti di me?
novelle08_14_pirandello_f000168|… tu sei venuta qua, perché hai sospettato di me, è vero?| tu sei venuta qua, perché hai sospettato di me, è vero?
novelle08_14_pirandello_f000169|— No… no… ti giuro, Gabriella… no… Solo ora… — Ora, è vero?|- No no ti giuro, Gabriella no Solo ora - Ora, è vero?
novelle08_14_pirandello_f000170|sí… Ma hai torto, hai torto, Bice… perché tu non puoi capire… — Che è stato?|sí Ma hai torto, hai torto, Bice perché tu non puoi capire - Che è stato?
novelle08_14_pirandello_f000171|… Gabriella, sú, dimmi, che è stato?| Gabriella, sú, dimmi, che è stato?
novelle08_14_pirandello_f000172|— Non puoi capire… non puoi capire… Io so la ragione perché tuo marito è impazzito… la so! — La ragione? Che ragione?|- Non puoi capire non puoi capire Io so la ragione perché tuo marito è impazzito la so! - La ragione? Che ragione?
novelle08_14_pirandello_f000173|— La so, perché è in me, anche in me, questa ragione d’impazzire… per quello che è avvenuto a noi due!|- La so, perché è in me, anche in me, questa ragione dimpazzire per quello che è avvenuto a noi due!
novelle08_14_pirandello_f000174|— A voi due? — Sí… sí… a me e a tuo marito. — Ah, dunque?|- A voi due? - Sí sí a me e a tuo marito. - Ah, dunque?
novelle08_14_pirandello_f000175|— No, no! Non come tu immagini! Tu non puoi capire… Senz’inganno|- No, no! Non come tu immagini! Tu non puoi capire Senzinganno
novelle08_14_pirandello_f000176|senza pensarlo né volerlo… in un attimo… Una cosa orribile, di cui nessuno può farsi colpa. Vedi come te ne parlo? come te lo posso dire?|senza pensarlo né volerlo in un attimo Una cosa orribile, di cui nessuno può farsi colpa. Vedi come te ne parlo? come te lo posso dire?
novelle08_14_pirandello_f000177|Perché io non ho colpa! E neanche lui! Ma appunto per questo… Senti, senti;|Perché io non ho colpa! E neanche lui! Ma appunto per questo Senti, senti;
novelle08_14_pirandello_f000178|e quando avrai saputo tutto, forse impazzirai anche tu, come sto per impazzire io|e quando avrai saputo tutto, forse impazzirai anche tu, come sto per impazzire io
novelle08_14_pirandello_f000179|com’è impazzito lui… Senti! Tu hai rievocato il giorno che andasti a Perugia, in automobile, dalla villa, è vero?|comè impazzito lui Senti! Tu hai rievocato il giorno che andasti a Perugia, in automobile, dalla villa, è vero?
novelle08_14_pirandello_f000180|ch’egli ti diede due rose e ti disse dei libri… — Sí.|chegli ti diede due rose e ti disse dei libri - Sí.
novelle08_14_pirandello_f000181|— Ebbene: fu quella mattina! — Che cosa? — Tutto quello che è accaduto.|- Ebbene: fu quella mattina! - Che cosa? - Tutto quello che è accaduto.
novelle08_14_pirandello_f000182|Tutto e nulla… Lasciami dire, per carità! Faceva gran caldo, ti ricordi?|Tutto e nulla Lasciami dire, per carità! Faceva gran caldo, ti ricordi?
novelle08_14_pirandello_f000183|Dopo averti veduta partire, io e lui riattraversammo il giardino… Il sole bruciava e lo stridío delle cicale stordiva…|Dopo averti veduta partire, io e lui riattraversammo il giardino Il sole bruciava e lo stridío delle cicale stordiva
novelle08_14_pirandello_f000184|Rientrammo in villa: ci ponemmo a sedere nel salottino, accanto alla sala da pranzo. Le persiane erano serrate;|Rientrammo in villa: ci ponemmo a sedere nel salottino, accanto alla sala da pranzo. Le persiane erano serrate;
novelle08_14_pirandello_f000185|gli scuri, accostati: era quasi bujo, là dentro;|gli scuri, accostati: era quasi bujo, là dentro;
novelle08_14_pirandello_f000186|e la frescura immobile… (ti dico adesso la mia impressione, l’unica che potei avere, di cui mi ricordi, e mi ricorderò sempre;|e la frescura immobile ti dico adesso la mia impressione, lunica che potei avere, di cui mi ricordi, e mi ricorderò sempre;
novelle08_14_pirandello_f000187|ma l’ebbe forse anche lui, identica… dovette averla, perché altrimenti non mi spiegherei più nulla!);|ma lebbe forse anche lui, identica dovette averla, perché altrimenti non mi spiegherei più nulla!;
novelle08_14_pirandello_f000188|fu quella frescura immobile, dopo tutto quel sole e quello stordimento delle cicale… In un attimo, senza pensarci|fu quella frescura immobile, dopo tutto quel sole e quello stordimento delle cicale In un attimo, senza pensarci
novelle08_14_pirandello_f000189|te lo giuro! mai, mai, né io né lui, certo… come per un’attrazione irresistibile di quel vuoto attonito|te lo giuro! mai, mai, né io né lui, certo come per unattrazione irresistibile di quel vuoto attonito
novelle08_14_pirandello_f000190|della frescura deliziosa di quella semioscurità… Bice, Bice… cosí, te lo giuro|della frescura deliziosa di quella semioscurità Bice, Bice cosí, te lo giuro
novelle08_14_pirandello_f000191|in un attimo… Donna Bicetta Daddi scattò in piedi, sospinta da un impeto d’odio e di sdegno: — Ah, per questo?|in un attimo Donna Bicetta Daddi scattò in piedi, sospinta da un impeto dodio e di sdegno: - Ah, per questo?
novelle08_14_pirandello_f000192|— fischiò fra i denti, addietrando felinamente.|- fischiò fra i denti, addietrando felinamente.
novelle08_14_pirandello_f000193|— No! non per questo! — le gridò Gabriella Vanzi, protendendo verso di lei le braccia in atto supplice e disperato.|- No! non per questo! - le gridò Gabriella Vanzi, protendendo verso di lei le braccia in atto supplice e disperato.
novelle08_14_pirandello_f000194|— Non per questo, non per questo, Bice! Tuo marito è impazzito per te, per te, non per me!|- Non per questo, non per questo, Bice! Tuo marito è impazzito per te, per te, non per me!
novelle08_14_pirandello_f000195|— È impazzito per me? Che vuoi dire? Per rimorso? — No! Che rimorso?|- È impazzito per me? Che vuoi dire? Per rimorso? - No! Che rimorso?
novelle08_14_pirandello_f000196|Non c’è da aver rimorsi, quando non s’è voluta la colpa… Tu non puoi intendere! Come non avrei potuto intenderlo io se|Non cè da aver rimorsi, quando non sè voluta la colpa Tu non puoi intendere! Come non avrei potuto intenderlo io se
novelle08_14_pirandello_f000197|considerando quel che è avvenuto a tuo marito, non avessi pensato al mio! Sí, sí|considerando quel che è avvenuto a tuo marito, non avessi pensato al mio! Sí, sí
novelle08_14_pirandello_f000198|io comprendo ora la pazzia di tuo marito, perché penso al mio, che impazzirebbe allo stesso modo|io comprendo ora la pazzia di tuo marito, perché penso al mio, che impazzirebbe allo stesso modo
novelle08_14_pirandello_f000199|se gli accadesse quel che è accaduto al tuo, con me! Senza rimorso! Senza rimorso!|se gli accadesse quel che è accaduto al tuo, con me! Senza rimorso! Senza rimorso!
novelle08_14_pirandello_f000200|E appunto perché senza rimorso… Capisci? È questa la cosa orribile.|E appunto perché senza rimorso Capisci? È questa la cosa orribile.
novelle08_14_pirandello_f000201|Non so come fartela intendere! Io la intendo, ripeto, soltanto se penso a mio marito e vedo me|Non so come fartela intendere! Io la intendo, ripeto, soltanto se penso a mio marito e vedo me
novelle08_14_pirandello_f000202|cosí senza rimorso d’una colpa che non ho voluto commettere.|cosí senza rimorso duna colpa che non ho voluto commettere.
novelle08_14_pirandello_f000203|Vedi come posso parlartene, senza arrossire?|Vedi come posso parlartene, senza arrossire?
novelle08_14_pirandello_f000204|Perché io non so, Bice, non so proprio come sia tuo marito;|Perché io non so, Bice, non so proprio come sia tuo marito;
novelle08_14_pirandello_f000205|com’egli certo non sa, non può sapere come sia io… È stato come un gorgo, capisci?|comegli certo non sa, non può sapere come sia io È stato come un gorgo, capisci?
novelle08_14_pirandello_f000206|come un gorgo, che si è aperto tra noi all’improvviso senz’alcun sospetto, e ci ha afferrati e travolti in un attimo|come un gorgo, che si è aperto tra noi allimprovviso senzalcun sospetto, e ci ha afferrati e travolti in un attimo
novelle08_14_pirandello_f000207|e subito s’è richiuso, senza lasciar di sé la minima traccia! Subito dopo, la coscienza nostra è tornata limpida e uguale.|e subito sè richiuso, senza lasciar di sé la minima traccia! Subito dopo, la coscienza nostra è tornata limpida e uguale.
