novelle03_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle03_13_pirandello_f000220|sí, ma anche la madre, per dire la verità, li aveva azzurri, ma non cosí chiari e tendenti al verde, ecco.|sí, ma anche la madre, per dire la verità, li aveva azzurri, ma non cosí chiari e tendenti al verde, ecco.
novelle03_13_pirandello_f000221|— Già, pare… — rispondeva all’uno e all’altro la balia|- Già, pare - rispondeva alluno e allaltro la balia
novelle03_13_pirandello_f000222|dapprima costernata e afflitta da quell’accanita contesa, sul bimbo, ma poi raffidata appieno|dapprima costernata e afflitta da quellaccanita contesa, sul bimbo, ma poi raffidata appieno
novelle03_13_pirandello_f000223|per il consiglio che le avevano dato i parenti e i vicini, che fosse meglio, cioè|per il consiglio che le avevano dato i parenti e i vicini, che fosse meglio, cioè
novelle03_13_pirandello_f000224|per lei e anche per il bimbo, tenerli cosí a bada tutti e due, senz’affermare mai e senza negare recisamente.|per lei e anche per il bimbo, tenerli cosí a bada tutti e due, senzaffermare mai e senza negare recisamente.
novelle03_13_pirandello_f000225|Era difatti una gara, tra i due, d’amorevolezze, di pensieri squisiti, di regali, per guadagnarsi quanto più potevano il cuore del bimbo|Era difatti una gara, tra i due, damorevolezze, di pensieri squisiti, di regali, per guadagnarsi quanto più potevano il cuore del bimbo
novelle03_13_pirandello_f000226|a cui ella intanto dava istruzioni non di malizia, ma d’accortezza: se veniva zio Carlo, non parlare di zio Tito, e viceversa;|a cui ella intanto dava istruzioni non di malizia, ma daccortezza: se veniva zio Carlo, non parlare di zio Tito, e viceversa;
novelle03_13_pirandello_f000227|se uno gli domandava qualcosa dell’altro, risponder poco, un sí, un no, e basta;|se uno gli domandava qualcosa dellaltro, risponder poco, un sí, un no, e basta;
novelle03_13_pirandello_f000228|se poi volevano sapere a chi egli volesse più bene, rispondere a ciascuno: — più a te! — solo per contentarli|se poi volevano sapere a chi egli volesse più bene, rispondere a ciascuno: - più a te! - solo per contentarli
novelle03_13_pirandello_f000229|ecco, perché poi egli doveva voler bene a tutti e due allo stesso modo.|ecco, perché poi egli doveva voler bene a tutti e due allo stesso modo.
novelle03_13_pirandello_f000230|E veramente a Nillí non costava alcuno sforzo rispondere, secondo i consigli della balia|E veramente a Nillí non costava alcuno sforzo rispondere, secondo i consigli della balia
novelle03_13_pirandello_f000231|all’uno e all’altro dei due zii: — più a te! — perché, stando con l’uno o con l’altro|alluno e allaltro dei due zii: - più a te! - perché, stando con luno o con laltro
novelle03_13_pirandello_f000232|gli sembrava ogni volta che non si potesse star meglio, tanto amore e tante cure gli prodigavano entrambi|gli sembrava ogni volta che non si potesse star meglio, tanto amore e tante cure gli prodigavano entrambi
novelle03_13_pirandello_f000233|pronti a soddisfare ogni suo capriccio, pendendo ciascuno da ogni suo minimo cenno.|pronti a soddisfare ogni suo capriccio, pendendo ciascuno da ogni suo minimo cenno.
novelle03_13_pirandello_f000234|D’improvviso, ma quando già Carlino Sanni e Tito Morena erano più che mai sprofondati nella costernazione circa ai provvedimenti da prendere per l’educazione di Nillí che aveva ormai compiuti i cinque anni|Dimprovviso, ma quando già Carlino Sanni e Tito Morena erano più che mai sprofondati nella costernazione circa ai provvedimenti da prendere per leducazione di Nillí che aveva ormai compiuti i cinque anni
novelle03_13_pirandello_f000235|arrivò alla balia una lettera del marito, che la chiamava in America.|arrivò alla balia una lettera del marito, che la chiamava in America.
novelle03_13_pirandello_f000236|Carlino Sanni e Tito Morena, senza che l’uno sapesse dell’altro, nel ricevere quest’annunzio, andarono da un giovane avvocato|Carlino Sanni e Tito Morena, senza che luno sapesse dellaltro, nel ricevere questannunzio, andarono da un giovane avvocato
novelle03_13_pirandello_f000237|loro comune amico, conosciuto tempo addietro nella trattoria, dove prima si recavano a desinare insieme.|loro comune amico, conosciuto tempo addietro nella trattoria, dove prima si recavano a desinare insieme.
novelle03_13_pirandello_f000238|L’avvocato ascoltò prima l’uno e poi l’altro|Lavvocato ascoltò prima luno e poi laltro
novelle03_13_pirandello_f000239|senza dire all’uno che l’altro era venuto poc’anzi a dirgli le stessissime cose e a fargli la stessissima proposta|senza dire alluno che laltro era venuto pocanzi a dirgli le stessissime cose e a fargli la stessissima proposta
novelle03_13_pirandello_f000240|che cioè il ragazzo, suo o non suo, fosse lasciato interamente a suo carico (nessuno dei due diceva al suo affetto)|che cioè il ragazzo, suo o non suo, fosse lasciato interamente a suo carico nessuno dei due diceva al suo affetto
novelle03_13_pirandello_f000241|pur d’uscire da quella insopportabile situazione.|pur duscire da quella insopportabile situazione.
novelle03_13_pirandello_f000242|Ma non c’era, né ci poteva essere modo a uscirne, finché nessuno dei due voleva abbandonar del tutto all’altro il ragazzo.|Ma non cera, né ci poteva essere modo a uscirne, finché nessuno dei due voleva abbandonar del tutto allaltro il ragazzo.
novelle03_13_pirandello_f000243|Né il giudizio di Salomone era applicabile.|Né il giudizio di Salomone era applicabile.
novelle03_13_pirandello_f000244|Salomone si era trovato in condizioni molto più facili, perché si trattava allora di due madri|Salomone si era trovato in condizioni molto più facili, perché si trattava allora di due madri
novelle03_13_pirandello_f000245|e una delle due poteva esser certa che il figlio era suo.|e una delle due poteva esser certa che il figlio era suo.
novelle03_13_pirandello_f000246|Qua l’uno e l’altro, non potendo aver questa certezza ed essendo animati da un odio reciproco cosí feroce|Qua luno e laltro, non potendo aver questa certezza ed essendo animati da un odio reciproco cosí feroce
novelle03_13_pirandello_f000247|avrebbero lasciato spaccare a metà il ragazzo per prendersene mezzo per uno. Non si poteva, eh? Dunque, un rimedio.|avrebbero lasciato spaccare a metà il ragazzo per prendersene mezzo per uno. Non si poteva, eh? Dunque, un rimedio.
novelle03_13_pirandello_f000248|L’unico, per il momento, era di mettere in collegio il ragazzo, e accordarsi d’andarlo a visitare una domenica l’uno e una domenica l’altro|Lunico, per il momento, era di mettere in collegio il ragazzo, e accordarsi dandarlo a visitare una domenica luno e una domenica laltro
novelle03_13_pirandello_f000249|e che le feste le passasse un po’ con l’uno e un po’ con l’altro. Questo, per il momento.|e che le feste le passasse un po con luno e un po con laltro. Questo, per il momento.
novelle03_13_pirandello_f000250|Se poi volevano veramente risolvere la situazione, il giovane avvocato non ci vedeva altro mezzo|Se poi volevano veramente risolvere la situazione, il giovane avvocato non ci vedeva altro mezzo
novelle03_13_pirandello_f000251|che questo: che il figlio, non potendo essere di uno soltanto, non fosse più di nessuno dei due. Come?|che questo: che il figlio, non potendo essere di uno soltanto, non fosse più di nessuno dei due. Come?
novelle03_13_pirandello_f000252|Cercando qualcuno che volesse adottarlo.|Cercando qualcuno che volesse adottarlo.
novelle03_13_pirandello_f000253|Se i due volevano, egli poteva assumersi quest’incarico. Nessuno dei due volle.|Se i due volevano, egli poteva assumersi questincarico. Nessuno dei due volle.
novelle03_13_pirandello_f000254|Recalcitrarono, si scrollarono furiosamente alla proposta;|Recalcitrarono, si scrollarono furiosamente alla proposta;
novelle03_13_pirandello_f000255|l’uno tornò a gridar contro l’altro le ingiurie più crude|luno tornò a gridar contro laltro le ingiurie più crude
novelle03_13_pirandello_f000256|per la sopraffazione che intendeva usare: il figlio era suo! era suo! non poteva esser che suo! per questo segno e per quest’altro! E Carlino Sanni credeva anche d’aver maggior diritto|per la sopraffazione che intendeva usare: il figlio era suo! era suo! non poteva esser che suo! per questo segno e per questaltro! E Carlino Sanni credeva anche daver maggior diritto
novelle03_13_pirandello_f000257|perché lui, lui, Tito, aveva fatto morire quella povera donna|perché lui, lui, Tito, aveva fatto morire quella povera donna
novelle03_13_pirandello_f000258|di cui egli aveva avuto sempre pietà! Ma allo stesso modo Tito Morena credeva anche d’aver maggior diritto, perché non aveva sofferto meno|di cui egli aveva avuto sempre pietà! Ma allo stesso modo Tito Morena credeva anche daver maggior diritto, perché non aveva sofferto meno
novelle03_13_pirandello_f000259|lui, della durezza che era stato costretto a usare verso Melina, per colpa di Carlino! Inutile, dunque, tentare di metterli d’accordo. Nillí fu chiuso in collegio.|lui, della durezza che era stato costretto a usare verso Melina, per colpa di Carlino! Inutile, dunque, tentare di metterli daccordo. Nillí fu chiuso in collegio.
novelle03_13_pirandello_f000260|Ricominciò, con la vicinanza, più aspra e più fiera la tortura di prima. E durò un anno.|Ricominciò, con la vicinanza, più aspra e più fiera la tortura di prima. E durò un anno.
novelle03_13_pirandello_f000261|S’offerse da sé, infine, un caso, che rese possibile e accettabile ai due la proposta del giovane avvocato.|Sofferse da sé, infine, un caso, che rese possibile e accettabile ai due la proposta del giovane avvocato.
novelle03_13_pirandello_f000262|Nillí, nel collegio, durante quell’anno, aveva stretto amicizia con un piccolo compagno|Nillí, nel collegio, durante quellanno, aveva stretto amicizia con un piccolo compagno
novelle03_13_pirandello_f000263|unico figliuolo d’un colonnello, a cui tanto Carlino Sanni, quanto Tito Morena|unico figliuolo dun colonnello, a cui tanto Carlino Sanni, quanto Tito Morena
novelle03_13_pirandello_f000264|avevano dovuto per forza accostarsi, giacché i due piccini (i più piccoli del collegio) entravano nel salone delle visite domenicali tenendosi per mano senza volersi staccare l’uno dall’altro.|avevano dovuto per forza accostarsi, giacché i due piccini i più piccoli del collegio entravano nel salone delle visite domenicali tenendosi per mano senza volersi staccare luno dallaltro.
novelle03_13_pirandello_f000265|Il colonnello e la moglie eran molto grati a Nillí dell’affetto e della protezione che esso aveva per il piccolo amico|Il colonnello e la moglie eran molto grati a Nillí dellaffetto e della protezione che esso aveva per il piccolo amico
novelle03_13_pirandello_f000266|il quale, pur essendo della sua età, appariva minore, per la bionda gracilità feminea e la timidezza.|il quale, pur essendo della sua età, appariva minore, per la bionda gracilità feminea e la timidezza.
novelle03_13_pirandello_f000267|Nillí, cresciuto in campagna, era bruno, robusto, sanguigno e vivacissimo.|Nillí, cresciuto in campagna, era bruno, robusto, sanguigno e vivacissimo.
novelle03_13_pirandello_f000268|L’amore di quel piccolino per Nillí aveva qualcosa di morboso;|Lamore di quel piccolino per Nillí aveva qualcosa di morboso;
novelle03_13_pirandello_f000269|e inteneriva assai la moglie del colonnello.|e inteneriva assai la moglie del colonnello.
novelle03_13_pirandello_f000270|Sulla fine dell’anno scolastico, esso morí all’improvviso, una notte|Sulla fine dellanno scolastico, esso morí allimprovviso, una notte
novelle03_13_pirandello_f000271|lí nel collegio, come un uccellino, dopo aver chiesto e bevuto un sorso d’acqua.|lí nel collegio, come un uccellino, dopo aver chiesto e bevuto un sorso dacqua.
novelle03_13_pirandello_f000272|Il colonnello, per contentar la moglie inconsolabile, saputo dal direttore del collegio che Nillí era orfano|Il colonnello, per contentar la moglie inconsolabile, saputo dal direttore del collegio che Nillí era orfano
novelle03_13_pirandello_f000273|e che quei due signori che venivano la domenica a visitarlo|e che quei due signori che venivano la domenica a visitarlo
novelle03_13_pirandello_f000274|erano zii, fece per mezzo del direttore stesso la proposta d’adottare il ragazzo, a cui il piccino defunto era legato di tanto amore.|erano zii, fece per mezzo del direttore stesso la proposta dadottare il ragazzo, a cui il piccino defunto era legato di tanto amore.
novelle03_13_pirandello_f000275|Carlino Sanni e Tito Morena chiesero tempo per riflettere:|Carlino Sanni e Tito Morena chiesero tempo per riflettere:
novelle03_13_pirandello_f000276|considerarono che la loro condizione e quella di Nillí sarebbe divenuta con gli anni sempre più difficile e triste;|considerarono che la loro condizione e quella di Nillí sarebbe divenuta con gli anni sempre più difficile e triste;
novelle03_13_pirandello_f000277|considerarono che quel colonnello e sua moglie erano due ottime persone;|considerarono che quel colonnello e sua moglie erano due ottime persone;
novelle03_13_pirandello_f000278|che la moglie era molto ricca e che perciò per Nillí quell’adozione sarebbe stata una fortuna;|che la moglie era molto ricca e che perciò per Nillí quelladozione sarebbe stata una fortuna;
novelle03_13_pirandello_f000279|domandarono a Nillí, se aveva piacere di prendere il posto del suo amicuccio nel cuore e nella casa di quei due poveri genitori;|domandarono a Nillí, se aveva piacere di prendere il posto del suo amicuccio nel cuore e nella casa di quei due poveri genitori;
novelle03_13_pirandello_f000280|e Nillí, che per i discorsi e i consigli della balia doveva aver capito, cosí in aria, qualcosa, disse di sí|e Nillí, che per i discorsi e i consigli della balia doveva aver capito, cosí in aria, qualcosa, disse di sí
